File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF558EGU	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF333TBJ, ENCFF751OWT, ENCFF761TJL	2104202145	ENCODE Processing Pipeline	e549baf23eb9f2b4007f8ef3b9edf2b7		https://www.encodeproject.org/files/ENCFF558EGU/@@download/ENCFF558EGU.bam	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF825QCC	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF119BHG, ENCFF408PSV, ENCFF751OWT	2158777869	ENCODE Processing Pipeline	0eaff0d419860fc27420f5448249e0a1		https://www.encodeproject.org/files/ENCFF825QCC/@@download/ENCFF825QCC.bam	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF533RBM	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF558EGU	63710978	ENCODE Processing Pipeline	73ec422d391695236cb0d9d0f1dccc9a		https://www.encodeproject.org/files/ENCFF533RBM/@@download/ENCFF533RBM.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF584NDI	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF558EGU	65311590	ENCODE Processing Pipeline	f2806c797c2d04b7109a5884b1d550f0		https://www.encodeproject.org/files/ENCFF584NDI/@@download/ENCFF584NDI.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF537AKL	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF558EGU	68338571	ENCODE Processing Pipeline	be68defd423e9199aa57aaa1db21d090		https://www.encodeproject.org/files/ENCFF537AKL/@@download/ENCFF537AKL.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF413ARG	bigWig	plus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF558EGU	69501692	ENCODE Processing Pipeline	8b64a7e744bb3ddc5909e45fbf8f459b		https://www.encodeproject.org/files/ENCFF413ARG/@@download/ENCFF413ARG.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF743UDQ	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF825QCC	67603898	ENCODE Processing Pipeline	1c3d984eeb928a838603add2fd2abd22		https://www.encodeproject.org/files/ENCFF743UDQ/@@download/ENCFF743UDQ.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF462SUM	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF825QCC	65928753	ENCODE Processing Pipeline	6ba6b2e7b0a49b14221130b8b3390b05		https://www.encodeproject.org/files/ENCFF462SUM/@@download/ENCFF462SUM.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF174SDV	bigWig	plus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF825QCC	71978166	ENCODE Processing Pipeline	e01ee984b827be8b0502c8b63d371212		https://www.encodeproject.org/files/ENCFF174SDV/@@download/ENCFF174SDV.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF681WGR	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF825QCC	70781378	ENCODE Processing Pipeline	387d243cfbe9684ffadece0def51c12c		https://www.encodeproject.org/files/ENCFF681WGR/@@download/ENCFF681WGR.bigWig	GRCh38	V24			released			experiment not submitted to GEO		
ENCFF519FFS	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF119BHG, ENCFF408PSV, ENCFF700TXC	2136760070	ENCODE Processing Pipeline	94935f1821a3a33cb2aad1a66bdde7eb		https://www.encodeproject.org/files/ENCFF519FFS/@@download/ENCFF519FFS.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF877JFK	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF278NRU	64225627	ENCODE Processing Pipeline	3c1c93354ff145dffe1a8987802f32da		https://www.encodeproject.org/files/ENCFF877JFK/@@download/ENCFF877JFK.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF716VRD	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF278NRU	66133645	ENCODE Processing Pipeline	4e228a4c4e192cabb0dfa5960bd2e4ac		https://www.encodeproject.org/files/ENCFF716VRD/@@download/ENCFF716VRD.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF278NRU	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF333TBJ, ENCFF700TXC, ENCFF761TJL	2085319584	ENCODE Processing Pipeline	bc64d4348c7d513d70b892d15fb7ac74		https://www.encodeproject.org/files/ENCFF278NRU/@@download/ENCFF278NRU.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF486MHB	bigWig	plus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF278NRU	70725301	ENCODE Processing Pipeline	bdfb53ce5cf88ca27135e0e62c9fe77a		https://www.encodeproject.org/files/ENCFF486MHB/@@download/ENCFF486MHB.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF524BOO	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF519FFS	66992486	ENCODE Processing Pipeline	7eb21a6950b8c2a4419ef9d9ddac90e6		https://www.encodeproject.org/files/ENCFF524BOO/@@download/ENCFF524BOO.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF425VZU	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF278NRU	69169811	ENCODE Processing Pipeline	0ebc8852f4957b9e9926454ae15cdb67		https://www.encodeproject.org/files/ENCFF425VZU/@@download/ENCFF425VZU.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF176ERF	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF519FFS	65037405	ENCODE Processing Pipeline	de9fbc8cfac94613e2754aee578da417		https://www.encodeproject.org/files/ENCFF176ERF/@@download/ENCFF176ERF.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF525OOQ	bigWig	plus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF519FFS	74148961	ENCODE Processing Pipeline	946ee39dc4e571888e3b6be8437b14ea		https://www.encodeproject.org/files/ENCFF525OOQ/@@download/ENCFF525OOQ.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF027NZW	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF519FFS	72425176	ENCODE Processing Pipeline	799f25558173d0f432244b4ed0897bc0		https://www.encodeproject.org/files/ENCFF027NZW/@@download/ENCFF027NZW.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF592KRC	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF333TBJ, ENCFF761TJL, ENCFF839KAI	2558038178	ENCODE Processing Pipeline	0502ee47a3dd53efc9fc6c3b50fd85db		https://www.encodeproject.org/files/ENCFF592KRC/@@download/ENCFF592KRC.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF856JBX	bam	alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF119BHG, ENCFF408PSV, ENCFF839KAI	2618594408	ENCODE Processing Pipeline	bb1021ff82da43c435280678d30329a4		https://www.encodeproject.org/files/ENCFF856JBX/@@download/ENCFF856JBX.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF217KTE	bam	transcriptome alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF333TBJ, ENCFF761TJL, ENCFF839KAI	2947728688	ENCODE Processing Pipeline	d91edd063b89a01b087e0d0d6f744c81		https://www.encodeproject.org/files/ENCFF217KTE/@@download/ENCFF217KTE.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF758VAG	bam	transcriptome alignments	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF119BHG, ENCFF408PSV, ENCFF839KAI	2934176129	ENCODE Processing Pipeline	69f44f6d73f119f4e9f10ac5030fee1f		https://www.encodeproject.org/files/ENCFF758VAG/@@download/ENCFF758VAG.bam	hg19	V19			released			experiment not submitted to GEO		
ENCFF477ZXB	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF592KRC	68262702	ENCODE Processing Pipeline	48c899106101cdb2b2b5091baef925ea		https://www.encodeproject.org/files/ENCFF477ZXB/@@download/ENCFF477ZXB.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF728VUJ	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF592KRC	70246715	ENCODE Processing Pipeline	4d4756f9742660e2b4f742e25ee9462a		https://www.encodeproject.org/files/ENCFF728VUJ/@@download/ENCFF728VUJ.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF322UBU	bigWig	plus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF592KRC	77165739	ENCODE Processing Pipeline	9cc66a87fff4af9ad224f3c946d7552a		https://www.encodeproject.org/files/ENCFF322UBU/@@download/ENCFF322UBU.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF178XRH	bigWig	minus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF856JBX	69995077	ENCODE Processing Pipeline	3fe659fa497a9ddc228cf9fe6ae72227		https://www.encodeproject.org/files/ENCFF178XRH/@@download/ENCFF178XRH.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF254MMB	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF592KRC	75833765	ENCODE Processing Pipeline	87b66ba168fe7dd242aa0e87c9e2ee81		https://www.encodeproject.org/files/ENCFF254MMB/@@download/ENCFF254MMB.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF384GRP	bigWig	plus strand signal of unique reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF856JBX	72077444	ENCODE Processing Pipeline	ff53166730e36a3db965f90355dac285		https://www.encodeproject.org/files/ENCFF384GRP/@@download/ENCFF384GRP.bigWig	hg19	V19			released			experiment not submitted to GEO		
ENCFF433KMG	tsv	gene quantifications	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				1							ENCFF217KTE, ENCFF826ONU	9512014	ENCODE Processing Pipeline	4e35c00039e5ecbe93e2fe232d9a5439		https://www.encodeproject.org/files/ENCFF433KMG/@@download/ENCFF433KMG.tsv	hg19	V19			released			experiment not submitted to GEO		
ENCFF306FBK	bigWig	minus strand signal of all reads	ENCSR772DUM	CRISPR genome editing followed by RNA-seq	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	deletion	/targets/Non-specific%20target%20control-human/				Non-specific target control-human	polyadenylated mRNA		Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)	Maxwell 16 LEV simpleRNA Cells Kit (Promega cat#: AS1270)		True	2017-12-09	ENCODE				2							ENCFF856JBX	78708711	ENCODE Processing Pipeline	92703c3ab51e4a619b3514c88997197f		https://www.encodeproject.org/files/ENCFF306FBK/@@download/ENCFF306FBK.bigWig	hg19	V19			released			experiment not submitted to GEO		
